GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born
06037503901,2943.0,35.9,43.2,32.6,2.4,536.0,54.3,97.7,513700.0,5.7,1.2,11.5,0.0,4.17,2125 (USD),$95114,25.7,91.9,6.7,42.5,98.6,22.4,57.5,21.5
06037530102,5208.0,41.6,82.6,7.9,1.0,374.0,45.4,58.6,426800.0,4.3,12.1,61.7,3.7,2.59,1091 (USD),$43500,35.2,82.3,14.8,34.0,94.9,14.4,27.3,36.8
06037408140,4035.0,28.6,86.4,3.0,0.3,415.0,50.9,81.5,322400.0,5.4,1.7,33.1,1.2,5.67,1541 (USD),$61250,28.7,76.8,12.1,31.6,95.6,8.1,9.5,47.3
06037408005,5069.0,37.5,44.5,13.7,3.6,1790.0,52.0,61.1,616600.0,6.0,2.1,27.5,0.0,3.89,1696 (USD),$96875,31.7,84.3,6.3,25.1,79.8,41.0,41.2,38.4
06037407802,3679.0,36.1,77.9,6.1,1.1,491.0,52.2,98.1,395500.0,6.0,0.0,15.3,11.5,4.13,1488 (USD),$73287,31.4,74.3,4.0,33.3,95.5,10.6,27.5,37.6
06037320202,5766.0,33.8,90.7,6.6,0.5,106.0,51.7,86.8,384900.0,5.3,19.1,31.8,5.0,4.72,1303 (USD),$64028,28.4,78.5,10.1,24.4,92.7,13.0,21.8,35.8
06037532603,3281.0,28.6,98.8,0.4,0.8,0.0,49.4,37.5,364100.0,4.0,35.4,77.2,0.0,4.49,1034 (USD),$40703,28.9,68.5,24.7,18.1,88.6,5.4,5.4,43.3
06037533104,4200.0,32.9,96.2,2.9,1.0,0.0,44.8,10.8,246300.0,2.9,25.1,91.0,0.7,3.36,892 (USD),$24550,31.4,52.5,40.0,21.7,89.3,6.2,7.9,53.0
06037533201,2903.0,30.2,97.9,2.1,0.0,0.0,48.7,69.7,388700.0,4.4,41.4,71.1,3.9,4.65,1081 (USD),$38191,30.8,71.6,26.7,23.6,94.8,7.0,5.0,46.2
06037533300,3518.0,26.3,97.4,1.7,0.3,0.0,49.2,52.3,283100.0,3.5,29.5,82.1,1.3,3.87,896 (USD),$32271,28.8,78.6,28.6,19.5,92.4,3.6,4.2,37.6
06037533702,3654.0,30.0,99.2,0.1,0.2,15.0,51.5,51.7,362300.0,4.0,15.7,80.0,0.0,4.19,1105 (USD),$35000,31.0,67.0,30.1,17.2,97.7,3.1,4.6,51.9
06037503000,5757.0,29.7,92.1,3.3,0.0,226.0,50.2,84.1,368900.0,4.6,6.3,44.4,0.0,4.72,1264 (USD),$47058,28.0,72.5,28.8,18.1,95.5,9.8,30.7,34.2
06037503301,3150.0,37.8,61.9,34.4,1.2,18.0,48.2,98.0,443600.0,5.8,1.1,10.5,0.0,1.99,1929 (USD),$84603,32.9,86.5,8.2,28.4,96.6,21.2,72.6,8.4
06037504001,5962.0,21.6,34.1,45.1,0.9,856.0,43.2,77.0,472700.0,5.5,0.0,29.2,0.0,2.4,1381 (USD),$72708,26.6,62.2,11.2,83.0,78.7,37.8,65.7,16.1
06037530006,4091.0,33.9,63.4,13.2,0.6,814.0,47.6,14.5,537800.0,3.9,4.3,77.9,10.3,2.88,1375 (USD),$60473,33.5,75.3,10.2,30.9,89.1,32.2,30.2,38.7
06037530202,4429.0,37.5,89.7,4.2,0.0,271.0,46.6,78.0,423900.0,5.5,6.1,31.3,6.3,3.83,1144 (USD),$64493,32.0,78.9,5.2,41.4,97.1,17.9,24.0,29.7
06037530601,3171.0,30.5,95.6,2.9,0.0,42.0,48.9,59.7,354400.0,5.2,18.4,49.0,9.4,4.07,1098 (USD),$49625,28.1,69.6,18.4,36.8,92.6,9.3,12.6,32.4
06037531102,3438.0,28.7,97.7,2.0,0.0,0.0,46.9,51.8,363800.0,4.9,15.9,79.0,1.4,3.61,1089 (USD),$37625,28.3,70.8,27.9,28.1,93.3,9.1,11.2,36.9
06037531602,5017.0,30.3,97.7,1.2,0.0,0.0,50.0,69.9,345400.0,4.5,28.2,74.1,0.0,4.17,1038 (USD),$31771,30.1,64.0,30.3,26.6,90.7,5.1,14.3,38.2
06037531702,4676.0,30.8,97.0,2.3,0.0,27.0,51.5,43.9,359800.0,4.4,21.9,75.1,1.5,3.43,1091 (USD),$37862,28.5,73.0,26.7,31.6,97.1,4.6,7.8,43.9
06037531902,4317.0,32.3,95.1,4.9,0.0,0.0,50.8,64.8,348200.0,4.3,13.1,50.8,0.0,3.79,1107 (USD),$48995,30.1,76.0,17.4,31.5,95.4,10.7,20.8,37.0
06037532200,6553.0,35.1,90.7,1.8,1.0,421.0,53.5,40.7,402200.0,4.2,2.5,66.8,11.3,3.84,1192 (USD),$46875,32.6,70.8,12.3,24.3,94.2,7.2,21.9,44.1
06037532303,4494.0,37.2,93.6,2.8,0.7,91.0,49.5,69.6,357300.0,5.0,10.0,52.9,0.0,3.16,1087 (USD),$46429,26.4,74.5,11.9,27.2,91.4,10.3,33.8,27.2
06037532700,3225.0,28.9,94.6,1.7,3.4,7.0,54.1,66.0,293500.0,4.2,33.8,66.0,2.9,4.76,1122 (USD),$43702,31.5,72.8,21.6,21.5,90.4,0.4,11.5,49.4
06037533103,3156.0,29.2,96.2,2.2,0.0,53.0,47.3,30.5,359800.0,3.2,27.5,87.5,0.8,3.56,933 (USD),$32868,30.9,56.9,35.1,22.8,92.9,6.0,11.4,43.7
06037533203,2087.0,28.0,97.7,0.4,0.0,38.0,52.3,37.6,341400.0,4.0,18.8,70.6,0.0,4.55,970 (USD),$36719,28.3,55.4,24.1,18.4,96.0,3.9,3.4,48.5
06037533602,5602.0,28.7,93.5,1.8,0.0,84.0,52.3,43.5,366800.0,3.9,14.8,73.2,1.9,3.64,1038 (USD),$38319,28.5,73.0,22.8,23.7,94.8,8.3,4.1,46.0
06037535400,3193.0,26.5,90.7,0.9,6.5,51.0,47.1,69.6,256700.0,4.5,41.9,70.1,0.0,4.1,1154 (USD),$36713,33.6,76.4,31.2,7.2,95.1,4.5,17.1,37.0
06037535607,5075.0,27.9,98.4,1.0,0.6,0.0,48.3,66.8,339000.0,4.5,8.9,40.7,0.0,4.47,992 (USD),$40982,31.6,66.3,23.6,24.8,92.6,7.0,7.5,45.6
06037530602,1529.0,36.3,90.5,2.0,0.4,108.0,48.3,68.9,357300.0,5.3,22.9,42.0,0.0,3.27,1194 (USD),$66458,27.7,87.9,11.6,39.5,96.4,12.9,15.0,28.1
06037532605,3723.0,34.5,95.0,1.6,1.8,46.0,45.1,14.9,332100.0,3.3,6.6,82.7,2.0,3.34,912 (USD),$25313,32.2,68.3,35.2,33.8,94.1,1.7,8.0,51.1
06037535502,5202.0,30.0,96.3,2.3,0.9,27.0,47.1,49.7,472200.0,4.1,24.1,73.4,1.9,3.78,1076 (USD),$45659,30.3,64.7,21.6,29.8,80.7,5.7,7.9,47.6
06037540600,4868.0,25.1,60.2,0.1,39.0,0.0,55.1,49.7,246500.0,4.5,20.8,63.9,3.2,3.65,1107 (USD),$31162,29.6,68.8,27.3,15.4,84.1,3.6,45.0,24.5
06037543802,6667.0,36.5,35.1,4.2,10.2,2957.0,47.9,49.5,431500.0,4.9,7.4,52.4,0.0,3.34,1393 (USD),$72708,25.2,68.0,10.0,39.2,90.2,22.2,40.0,40.2
06037551900,5095.0,38.8,66.0,10.4,5.1,912.0,50.0,78.9,364300.0,5.1,0.5,27.7,6.2,3.7,1471 (USD),$67981,30.7,84.7,8.0,36.5,93.3,17.5,43.4,37.1
06037554001,3728.0,37.9,56.4,23.5,5.2,531.0,51.3,87.6,430000.0,5.2,3.9,38.0,13.2,3.15,1250 (USD),$52285,26.9,82.1,13.5,40.2,96.2,10.9,45.6,29.9
06037602003,4483.0,31.9,84.1,1.1,11.0,85.0,48.2,57.5,370100.0,4.4,16.1,60.9,0.0,3.33,1249 (USD),$41351,29.0,70.1,23.8,24.6,86.0,8.2,16.4,43.1
06037553902,5629.0,32.4,77.8,10.7,8.0,120.0,53.8,40.3,284500.0,4.2,3.9,71.9,4.4,3.48,1299 (USD),$46349,25.8,75.9,24.8,26.7,91.4,12.2,29.7,34.7
06037408212,5468.0,41.7,26.7,15.1,2.7,2931.0,50.7,80.2,538200.0,5.6,1.5,18.4,0.0,4.45,1981 (USD),$72019,32.1,79.4,12.7,37.6,87.4,32.3,31.0,46.3
06037408626,4623.0,43.8,21.9,6.1,0.1,3321.0,48.6,58.6,667200.0,5.5,1.9,34.2,9.3,3.08,1634 (USD),$78900,36.0,80.2,13.4,40.9,79.0,49.5,19.9,60.5
06037431800,5951.0,47.5,9.8,19.0,1.1,4032.0,46.4,67.5,710500.0,5.1,8.6,36.9,4.0,2.58,1496 (USD),$67844,34.7,71.9,13.9,28.5,89.2,46.0,32.8,53.8
06037460302,4737.0,42.0,44.1,19.1,32.0,113.0,49.4,96.7,470100.0,5.7,40.3,21.5,0.0,4.4,1600 (USD),$81486,33.0,73.6,18.6,34.1,91.3,27.2,59.7,19.6
06037463700,2643.0,46.3,13.8,57.5,8.3,390.0,49.5,22.4,993100.0,4.6,15.2,61.7,4.4,1.9,2570 (USD),$117500,30.3,70.6,11.3,53.0,68.4,65.5,72.3,22.9
06037400205,2976.0,50.8,15.7,46.9,5.4,898.0,49.2,98.3,1231900.0,8.3,7.5,4.0,0.0,2.92,2155 (USD),$159826,33.2,74.4,5.7,17.0,88.6,69.9,64.0,32.4
06037402404,1939.0,19.0,29.3,30.4,5.7,484.0,52.9,0.0,,,0.0,100.0,0.0,2.25,,,13.9,25.4,0.0,100.0,37.1,45.9,60.9,12.0
06037577000,7211.0,31.3,27.4,40.7,5.7,1492.0,46.6,24.8,582100.0,4.0,26.4,76.1,3.8,2.22,1269 (USD),$58657,30.9,75.6,16.8,55.6,81.2,43.8,64.3,19.6
06037599000,3675.0,34.7,68.6,29.0,0.4,0.0,45.5,26.8,661500.0,3.8,34.1,76.1,8.9,3.02,1423 (USD),$63576,7.8,24.0,14.8,15.7,85.3,19.2,47.3,20.7
06037601303,4944.0,32.4,31.7,5.8,53.8,145.0,43.9,7.9,239000.0,3.9,8.2,87.4,0.0,2.39,1264 (USD),$40590,33.1,72.8,18.9,34.5,89.2,20.8,58.7,23.2
06037602104,5831.0,33.1,67.8,6.6,20.3,154.0,47.1,21.2,504700.0,3.9,10.2,76.1,2.6,3.14,1154 (USD),$47005,27.8,71.1,18.6,20.7,84.2,16.1,35.3,31.3
06037571101,4483.0,40.2,27.6,57.9,3.2,304.0,48.8,97.1,497700.0,5.6,0.6,15.4,17.4,3.45,2136 (USD),$108621,29.0,82.8,3.1,23.8,93.2,27.1,81.3,11.9
06037571102,4052.0,38.0,24.8,47.0,2.6,556.0,49.9,98.1,486600.0,6.0,0.6,25.6,0.0,4.18,2061 (USD),$83500,31.8,92.4,4.6,41.7,88.8,34.2,76.2,9.8
06037554514,4892.0,44.1,12.9,14.3,11.5,2869.0,47.6,63.2,607300.0,6.0,0.0,28.0,10.1,4.42,2028 (USD),$84391,33.0,85.7,6.8,33.5,95.6,47.2,40.7,46.7
06037554522,5088.0,47.0,17.7,20.0,8.2,2522.0,47.7,94.7,630500.0,6.1,3.2,12.5,0.0,3.12,2414 (USD),$99952,30.4,82.6,5.6,31.3,96.3,46.1,52.3,39.0
06037554600,4441.0,36.5,51.8,10.4,4.2,1423.0,50.8,63.4,401300.0,4.7,0.4,49.4,8.0,3.99,1482 (USD),$52344,30.9,88.3,24.5,35.6,98.2,23.8,27.2,52.5
06037570001,4995.0,35.2,29.8,34.5,4.9,1062.0,47.5,82.3,500300.0,5.6,1.6,28.2,0.0,2.73,1297 (USD),$87991,25.9,88.1,8.0,44.2,94.9,21.8,61.8,22.1
06037572202,3747.0,40.3,35.0,15.1,12.0,1060.0,48.3,78.2,436700.0,5.3,16.2,25.4,0.0,3.01,1224 (USD),$90613,24.3,72.8,9.4,22.9,91.6,32.6,54.4,32.9
06037572600,5479.0,32.0,40.2,2.0,13.0,1906.0,47.9,89.9,382000.0,5.5,8.2,22.6,3.5,5.03,1581 (USD),$77500,27.7,78.7,9.6,29.7,84.6,23.1,39.2,36.4
06037573002,3977.0,27.8,72.9,8.3,12.2,225.0,51.6,14.2,428300.0,3.6,20.8,93.3,6.4,3.47,1073 (USD),$33942,32.9,73.9,38.1,27.0,86.5,5.8,26.0,38.3
06037574202,2159.0,43.9,34.9,49.7,5.0,109.0,51.6,43.5,543900.0,4.5,1.2,56.4,0.0,2.7,1475 (USD),$68625,24.0,87.0,8.2,39.5,88.8,29.8,74.2,16.0
06037575001,3737.0,33.8,27.6,37.1,12.9,654.0,51.6,22.7,425600.0,3.9,0.9,71.0,8.6,2.25,1771 (USD),$74493,30.7,83.6,11.6,49.7,81.4,48.7,63.9,21.9
06037575801,2395.0,26.2,80.7,7.9,7.3,96.0,47.1,10.0,417500.0,3.3,61.1,94.0,5.6,3.5,958 (USD),$31154,30.9,67.6,39.3,18.9,88.7,8.4,28.7,35.4
06037577400,3072.0,43.1,17.7,73.1,0.9,170.0,47.6,36.4,949700.0,4.3,47.4,66.2,2.0,1.74,1547 (USD),$90556,31.4,85.5,11.0,42.6,83.8,60.6,85.6,12.8
06037599100,393.0,27.9,27.5,58.8,0.0,2.0,73.8,39.8,,3.0,24.1,96.2,9.6,2.12,950 (USD),,10.7,14.7,10.2,86.7,86.6,20.6,86.3,15.0
06037600902,6870.0,34.2,54.5,3.4,40.3,53.0,47.0,14.0,370900.0,3.7,12.4,79.8,0.0,2.69,1040 (USD),$33730,31.0,76.1,30.0,20.9,88.2,19.5,49.4,26.0
06037601100,6432.0,31.6,59.3,1.7,29.1,509.0,45.9,10.4,286200.0,3.6,21.6,89.4,0.0,2.85,1132 (USD),$31566,27.9,64.7,29.2,31.3,78.9,12.3,35.1,36.3
06037301300,1964.0,46.6,9.1,79.4,0.4,120.0,46.1,96.4,947500.0,7.1,67.2,7.8,0.0,2.24,1809 (USD),$114643,27.3,83.5,4.5,14.3,93.2,64.1,58.9,29.9
06037601202,3956.0,31.5,87.1,5.0,6.0,74.0,54.9,69.2,401600.0,4.9,51.6,48.9,0.0,3.09,1114 (USD),$58882,24.2,74.3,14.5,23.8,90.2,14.6,15.5,41.3
06037601802,4018.0,29.0,97.8,1.9,0.2,0.0,51.3,52.1,368000.0,4.2,17.0,62.2,2.0,3.8,984 (USD),$46957,29.1,69.4,20.2,29.7,92.4,7.0,6.6,47.0
06037601900,5124.0,28.0,77.1,0.8,20.7,10.0,43.7,40.0,396800.0,4.3,8.3,75.4,0.0,3.86,1134 (USD),$39668,30.0,72.8,27.6,27.4,93.4,8.0,19.8,38.9
06037602302,3592.0,39.3,17.2,59.0,2.4,501.0,51.3,77.0,690800.0,5.8,0.0,16.5,9.5,2.78,2586 (USD),$126116,24.8,84.9,2.6,27.3,86.9,58.7,75.1,13.3
06037602402,6344.0,37.2,60.9,15.3,12.5,531.0,45.8,61.5,470900.0,4.8,2.7,50.6,4.4,3.27,1358 (USD),$47747,27.9,71.6,10.7,25.8,85.3,20.8,31.1,38.0
06037543601,3760.0,37.4,41.3,7.2,6.3,1496.0,49.5,56.3,348600.0,4.9,2.8,28.2,0.0,3.59,1530 (USD),$75017,24.7,86.6,6.9,36.2,89.9,33.8,39.1,40.4
06037543603,4250.0,55.7,22.6,25.3,26.8,978.0,45.6,63.4,505500.0,6.5,2.5,16.8,0.0,2.45,990 (USD),$68051,30.2,83.7,5.2,43.7,93.7,34.5,65.5,25.8
06037543703,3348.0,39.8,52.4,9.2,2.1,905.0,47.7,84.7,413600.0,5.7,1.3,24.0,0.0,3.44,1144 (USD),$75625,27.9,78.7,4.4,36.3,91.3,23.4,40.2,36.4
06037554201,4583.0,30.9,59.0,15.3,9.3,700.0,50.1,83.4,391400.0,4.6,10.9,45.0,4.0,4.26,1558 (USD),$85905,30.0,86.3,6.3,27.4,90.0,19.0,46.4,26.6
06037555001,5578.0,36.5,50.0,15.7,6.8,1436.0,45.6,72.3,462700.0,5.1,1.5,36.8,11.1,4.2,1527 (USD),$67442,26.5,82.6,16.4,27.7,88.5,25.6,38.2,35.5
06037570202,5943.0,35.8,59.5,9.3,16.8,754.0,48.7,72.7,347600.0,4.7,7.4,32.8,3.5,3.81,1278 (USD),$63974,27.2,75.9,14.0,38.0,90.7,11.1,37.1,32.9
06037570203,3856.0,29.1,63.5,3.3,24.1,302.0,49.7,31.7,326400.0,4.0,2.2,75.3,1.7,3.11,1158 (USD),$42745,27.4,68.6,14.2,23.3,86.4,5.5,30.8,33.1
06037570901,5789.0,39.6,27.7,50.6,6.1,687.0,52.8,99.5,499200.0,5.9,1.0,13.3,0.0,3.9,2400 (USD),$97937,29.6,87.7,4.5,34.3,95.7,30.4,78.6,12.4
06037570902,3773.0,39.2,30.8,42.0,4.5,474.0,44.8,84.5,511300.0,5.6,1.1,24.4,10.5,3.17,1750 (USD),$87798,28.3,80.2,4.0,37.5,96.7,32.7,73.7,18.8
06037571000,5835.0,42.0,28.7,58.1,4.3,400.0,49.0,98.1,538100.0,6.1,0.0,11.8,0.0,3.66,2037 (USD),$95556,32.4,90.4,3.0,31.1,93.7,26.5,83.0,9.3
06037571701,6284.0,31.2,65.0,7.8,11.1,791.0,48.4,48.5,309400.0,4.2,15.7,60.5,7.2,3.82,1268 (USD),$50904,27.5,68.6,20.1,35.6,86.4,13.7,36.3,30.3
06037572700,5601.0,38.4,37.4,5.5,9.9,2221.0,49.7,80.4,344100.0,5.1,17.8,34.0,0.0,4.11,1189 (USD),$59519,27.3,75.1,12.9,31.7,95.9,20.4,34.7,42.6
06037573100,7598.0,33.3,55.4,8.1,19.9,1131.0,52.7,37.0,431500.0,4.2,29.2,66.5,4.2,2.9,1154 (USD),$56148,35.0,71.6,14.5,31.7,78.5,18.3,42.6,33.5
06037573401,1329.0,36.7,37.2,20.2,8.2,362.0,45.1,56.7,576000.0,4.3,32.4,58.4,9.1,2.6,1206 (USD),$71944,30.8,83.0,10.3,25.3,86.0,26.9,45.2,30.5
06037574000,5336.0,44.4,23.3,59.5,4.0,411.0,48.9,98.9,625900.0,5.9,0.4,12.8,0.0,2.69,2246 (USD),$125882,29.8,81.8,5.9,29.5,92.1,45.1,85.8,11.7
06037574700,143.0,62.5,9.8,38.5,12.6,18.0,92.3,,,,,,,,,,,,,,49.0,21.1,88.1,4.2
06037574901,3674.0,42.5,18.6,68.6,0.6,319.0,51.8,91.0,581500.0,5.6,1.6,23.6,0.0,2.48,1837 (USD),$95893,30.6,84.3,8.2,28.7,95.0,56.4,87.3,9.9
06037575201,4793.0,29.0,54.1,3.8,18.2,1061.0,48.2,38.5,344100.0,4.0,29.4,70.4,3.6,3.67,1053 (USD),$40784,29.4,64.3,23.1,22.3,89.5,12.2,32.4,34.4
06037575300,5051.0,26.4,67.3,2.3,8.6,1070.0,50.5,17.5,325700.0,3.5,25.7,87.1,2.1,3.77,944 (USD),$34475,32.7,59.5,31.8,22.8,88.3,9.2,26.9,37.6
06037575401,5118.0,27.6,81.0,7.8,6.1,151.0,52.2,9.5,393800.0,3.3,22.4,95.6,4.1,3.9,943 (USD),$31887,33.6,53.0,34.0,18.2,81.4,6.3,20.5,46.8
06037463300,1966.0,40.3,18.5,52.6,5.3,397.0,53.4,60.4,846200.0,5.7,41.7,43.2,0.8,2.05,1351 (USD),$90662,30.2,78.0,6.8,34.0,84.8,73.8,67.0,23.2
06037430802,4288.0,47.4,6.4,16.8,0.2,3212.0,44.9,90.7,1083500.0,6.1,13.3,20.9,0.0,4.04,1765 (USD),$103250,35.0,85.3,14.7,42.4,86.0,59.1,42.7,54.1
06037431900,4447.0,39.5,26.5,11.4,1.7,2627.0,45.9,64.0,686500.0,4.5,12.7,55.2,0.0,2.8,1321 (USD),$53264,25.9,83.7,20.2,37.6,89.1,40.5,25.9,53.7
06037460700,4987.0,44.9,8.2,61.9,0.7,1304.0,48.8,96.7,1720200.0,7.4,19.6,9.8,0.0,2.9,2640 (USD),$179750,27.0,72.4,2.9,21.5,94.6,72.6,65.9,23.7
06037462100,5879.0,36.4,59.8,18.5,14.5,357.0,47.1,45.2,583700.0,4.3,50.8,66.2,3.1,3.18,1213 (USD),$54972,25.9,62.4,28.7,30.3,90.4,32.2,41.8,36.9
06037403323,5377.0,41.8,8.8,16.0,2.1,3788.0,50.7,57.3,649700.0,6.0,0.5,21.7,0.0,3.53,2246 (USD),$94821,40.7,74.0,4.3,38.8,89.6,56.3,33.0,52.4
06037403401,5525.0,39.9,33.4,10.4,4.3,2794.0,51.4,98.7,617200.0,6.3,4.6,24.7,0.0,4.16,2128 (USD),$80556,37.2,85.3,11.7,25.4,85.5,45.4,35.4,49.5
06037404000,4946.0,35.6,69.0,16.3,1.9,592.0,45.0,61.2,383300.0,5.2,3.9,37.8,6.2,3.09,1472 (USD),$72188,29.5,80.9,7.8,31.4,86.6,14.0,45.6,29.2
06037403802,6154.0,37.0,58.6,26.0,1.7,609.0,49.2,36.9,372500.0,5.3,1.9,41.5,0.0,3.32,1572 (USD),$62478,37.4,80.3,11.2,34.6,82.5,23.2,55.2,21.6
06037404901,5779.0,36.8,65.5,1.9,2.8,1710.0,51.5,78.2,351800.0,4.9,4.1,29.5,0.0,3.52,1191 (USD),$71107,35.6,78.8,5.2,47.3,94.6,18.0,15.0,50.9
06037405500,6766.0,37.3,59.0,14.1,2.7,1414.0,47.9,83.5,428400.0,5.6,3.9,21.0,7.6,3.15,1156 (USD),$77316,29.9,86.2,4.8,30.3,95.8,18.5,45.9,31.2
06037408401,4267.0,38.7,61.7,12.8,1.7,1006.0,53.7,82.7,421900.0,5.6,5.1,40.2,0.0,3.17,1693 (USD),$71375,33.4,83.8,6.6,25.5,93.6,25.5,36.8,34.6
06037408402,5960.0,45.9,60.1,14.5,2.5,1349.0,49.5,76.1,565300.0,6.5,1.8,5.0,0.0,4.44,2316 (USD),$87083,38.7,79.4,10.2,40.1,92.2,28.5,43.0,32.5
06037430600,4603.0,45.3,11.4,31.2,0.5,2380.0,47.0,95.3,1317600.0,7.9,17.0,12.9,0.0,3.91,2623 (USD),$120855,28.7,76.1,10.5,27.9,90.3,57.3,48.4,37.5
06037431200,6097.0,34.4,68.7,10.5,8.7,655.0,50.8,91.7,404300.0,5.3,12.2,36.3,0.0,4.39,1288 (USD),$57750,29.8,76.5,17.0,30.3,96.5,16.6,30.3,37.0
06037432402,6863.0,40.1,55.8,8.7,0.8,2364.0,47.2,60.7,433100.0,4.5,4.4,56.1,2.1,3.07,1198 (USD),$48438,30.7,75.9,24.0,20.1,95.3,8.7,23.3,44.6
06037432801,2631.0,46.1,55.6,3.2,0.2,1080.0,52.0,35.2,393800.0,3.4,13.3,79.3,7.5,2.58,820 (USD),$24875,28.1,76.8,20.8,33.2,97.9,8.2,4.5,61.3
06037460000,4605.0,48.6,13.2,64.9,3.6,708.0,51.1,97.4,879900.0,6.3,1.7,11.6,11.3,2.18,1768 (USD),$126532,30.0,85.3,8.9,32.2,91.1,57.0,61.1,27.3
06037460501,5611.0,45.6,5.7,55.8,0.0,1859.0,49.7,93.1,1259400.0,7.3,4.2,6.3,0.0,3.1,2486 (USD),$184405,26.2,82.6,0.8,27.5,92.0,77.9,62.9,27.2
06037502802,2982.0,38.3,57.6,12.0,7.9,606.0,42.3,11.5,436300.0,3.8,1.9,73.2,1.6,2.33,1232 (USD),$38375,34.2,76.6,18.9,44.4,89.4,25.6,34.3,36.6
06037460401,875.0,41.8,35.1,25.6,26.5,51.0,47.0,84.7,614000.0,5.8,17.8,21.9,0.0,3.94,1453 (USD),$83167,33.4,81.9,14.9,35.0,89.7,39.3,68.0,19.2
06037461501,4223.0,37.7,48.4,25.7,15.0,358.0,49.0,69.6,540400.0,5.0,59.8,52.7,2.6,3.07,1456 (USD),$73802,28.8,76.3,11.6,31.6,95.8,35.4,53.5,26.8
06037573003,1854.0,36.2,46.1,23.6,9.3,264.0,54.0,58.3,423100.0,4.8,52.3,40.2,17.0,2.83,992 (USD),$56471,29.2,77.2,25.2,25.2,85.9,18.7,50.7,26.6
06037408133,5614.0,32.7,58.1,3.7,6.5,1743.0,49.7,36.7,440100.0,4.7,3.1,62.8,1.6,3.67,1519 (USD),$60625,36.2,76.3,19.8,45.1,83.6,27.5,24.8,49.1
06037408135,3831.0,37.4,47.6,9.6,3.7,1492.0,46.3,52.2,454000.0,5.9,0.0,42.5,0.0,3.7,1899 (USD),$80975,37.0,85.7,10.1,44.4,85.7,37.1,49.9,35.9
06037408211,6034.0,40.7,35.4,7.1,0.3,3455.0,46.8,31.1,352500.0,4.4,2.8,53.4,4.8,3.76,1459 (USD),$48068,27.1,77.1,19.7,39.5,85.4,28.6,16.4,61.2
06037408303,4322.0,37.8,79.1,10.3,0.9,411.0,50.1,77.1,463200.0,5.9,1.7,15.1,0.0,4.24,1357 (USD),$72778,35.1,86.0,6.9,32.7,90.0,18.3,42.5,24.4
06037408623,3113.0,45.5,34.4,12.0,1.6,1563.0,48.1,59.0,560200.0,5.8,0.0,27.8,4.5,3.47,1791 (USD),$63601,31.3,81.2,9.9,25.1,93.8,25.4,32.3,48.9
06037408625,4042.0,41.7,34.5,12.6,0.0,2112.0,52.9,87.4,582600.0,6.3,2.1,14.8,20.9,4.53,2178 (USD),$88021,40.2,76.4,9.0,29.9,88.7,43.2,40.2,45.8
06037408704,3139.0,47.7,23.7,11.5,5.0,1629.0,48.8,60.9,481200.0,5.0,2.6,47.1,5.0,2.62,1177 (USD),$37365,26.4,75.9,28.8,30.8,90.8,31.8,32.7,49.5
06037430102,4939.0,36.0,79.2,9.1,1.7,452.0,44.4,78.4,359400.0,5.3,6.0,32.5,0.0,4.01,1331 (USD),$67639,27.8,77.5,15.2,28.4,95.2,13.3,24.0,43.2
06037430701,5435.0,43.9,11.6,29.9,1.9,2842.0,50.7,70.8,1203600.0,6.2,6.7,36.0,0.0,2.44,1369 (USD),$86250,35.6,84.1,6.1,27.8,86.7,58.3,49.3,41.3
06037431700,5966.0,48.5,9.3,22.5,0.0,3958.0,47.6,86.1,1201400.0,6.9,14.4,18.0,18.4,2.67,1144 (USD),$107719,31.9,78.3,7.9,29.9,92.4,43.6,32.3,49.8
06037432700,5729.0,30.2,74.6,4.3,0.0,1211.0,48.5,73.8,383300.0,4.5,12.2,51.8,9.9,4.52,1163 (USD),$39345,31.5,77.6,22.5,23.7,97.0,10.4,14.0,40.7
06037433902,3333.0,39.8,80.5,3.8,0.0,516.0,48.7,85.7,367000.0,4.7,1.6,43.1,10.4,2.99,1151 (USD),$43333,29.1,82.3,15.6,23.6,97.1,2.5,16.4,45.4
06037434001,4294.0,31.6,79.5,4.2,0.2,694.0,50.8,61.7,361600.0,5.2,6.9,33.1,0.0,3.85,1318 (USD),$51786,35.5,73.6,13.1,25.9,95.1,8.4,12.7,45.9
06037460301,4486.0,43.9,20.3,35.7,34.3,198.0,49.6,97.5,644700.0,6.0,25.3,13.4,0.0,2.96,1491 (USD),$88482,32.0,76.7,7.8,16.1,94.1,46.0,83.9,11.4
06037460800,2999.0,54.2,9.3,68.9,6.9,392.0,50.3,98.7,1557000.0,7.3,16.1,5.2,0.0,2.21,3501 (USD),$205170,26.1,77.0,4.9,17.5,95.0,79.4,81.0,20.3
06037461200,4705.0,49.7,14.9,64.8,11.0,260.0,47.6,93.5,820300.0,6.5,42.9,19.0,0.0,2.88,1675 (USD),$131512,33.7,84.2,7.3,31.0,95.7,62.6,75.2,16.8
