GEOID10,total_pop,median_age,pct_hispanic,pct_white,pct_black,pct_asian,pct_male,pct_single_family_home,med_home_value,med_rooms_per_home,pct_built_before_1940,pct_renting,rental_vacancy_rate,avg_renter_household_size,med_gross_rent,med_household_income,mean_commute_time,pct_commute_drive_alone,pct_below_poverty,pct_college_grad_student,pct_same_residence_year_ago,pct_bachelors_degree,pct_english_only,pct_foreign_born,state,county,county_name
06001422800,9074.0,20.0,15.9,28.8,4.7,4001.0,47.3,8.4,625000.0,2.6,56.1,97.5,5.3,2.34,1384.0,16511.0,21.8,8.4,62.4,99.8,27.1,51.9,49.6,28.0,06,001,Alameda
06001423602,5243.0,23.0,8.3,41.6,6.8,1813.0,53.3,7.6,593800.0,3.4,35.1,88.2,5.5,2.44,1471.0,28056.0,33.4,23.9,55.8,95.9,59.0,74.8,64.4,14.2,06,001,Alameda
06001427100,3786.0,45.6,10.9,64.5,4.7,551.0,49.4,81.9,908700.0,6.1,63.3,30.2,0.0,2.34,1698.0,123375.0,32.5,59.6,4.3,17.6,93.4,53.3,82.5,16.5,06,001,Alameda
06001430500,6076.0,38.9,20.1,31.2,21.4,1288.0,52.0,61.7,482200.0,5.0,2.8,36.1,2.8,2.8,1431.0,70673.0,33.3,73.5,9.0,19.6,86.7,29.4,62.8,26.9,06,001,Alameda
06001430600,6609.0,43.5,14.5,38.2,13.7,1772.0,47.6,84.2,621200.0,6.2,4.5,20.3,0.0,2.88,1822.0,101589.0,36.1,65.1,5.9,25.4,90.8,44.8,69.9,23.5,06,001,Alameda
06001430700,4138.0,40.8,14.0,57.7,3.5,795.0,50.8,89.3,589500.0,5.7,6.5,21.7,0.0,2.77,1883.0,99212.0,35.5,77.1,4.5,23.3,90.2,43.2,74.9,16.0,06,001,Alameda
06001400200,1997.0,43.1,8.9,71.3,0.9,196.0,49.7,61.9,1045200.0,5.9,75.2,40.2,0.0,2.23,1929.0,147500.0,29.2,43.9,5.5,28.2,89.8,81.7,80.3,14.0,06,001,Alameda
06001401100,4205.0,34.6,10.4,50.5,15.3,688.0,49.3,19.5,665500.0,3.6,56.3,77.5,2.1,1.97,1395.0,78258.0,32.5,18.6,13.0,57.1,72.3,68.4,74.7,14.2,06,001,Alameda
06001401400,4013.0,34.4,23.4,22.2,37.6,235.0,50.8,24.0,385300.0,4.1,63.2,84.4,4.8,2.47,1124.0,30479.0,30.3,41.1,35.0,40.0,81.6,28.3,66.9,24.1,06,001,Alameda
06001401500,2638.0,36.7,13.7,37.1,35.9,181.0,50.3,44.4,449000.0,4.6,66.9,63.0,4.7,2.55,1200.0,54464.0,27.5,42.9,21.5,56.3,74.8,34.2,75.6,17.3,06,001,Alameda
06001401700,2769.0,34.7,29.0,32.9,26.0,251.0,57.5,18.7,446700.0,4.0,42.6,48.0,6.3,2.22,1370.0,86313.0,30.0,43.1,18.7,43.0,84.6,47.9,68.0,22.4,06,001,Alameda
06001402200,2557.0,31.8,24.6,26.8,31.3,354.0,54.5,30.4,510300.0,4.7,54.8,63.3,5.2,3.08,958.0,47000.0,29.2,36.3,28.0,36.0,85.9,35.8,65.7,22.8,06,001,Alameda
06001451503,6157.0,36.5,23.9,58.8,1.0,688.0,44.4,74.2,588600.0,5.7,1.3,30.6,7.3,2.85,1446.0,106333.0,37.8,77.6,5.8,11.6,86.2,32.5,73.3,12.4,06,001,Alameda
06001409300,5110.0,32.7,60.7,5.4,30.3,80.0,48.5,59.4,287000.0,4.5,23.9,55.5,0.0,3.45,1316.0,37490.0,27.6,58.1,31.6,20.0,84.6,8.6,41.4,35.0,06,001,Alameda
06001409700,5402.0,30.0,57.7,2.5,34.4,148.0,50.2,48.7,299700.0,4.7,18.8,67.5,5.0,3.61,1468.0,45163.0,32.1,56.7,20.6,18.1,88.9,8.9,43.6,31.5,06,001,Alameda
06001451300,7034.0,36.2,21.7,65.5,0.6,507.0,50.4,85.6,556000.0,6.0,1.5,17.6,11.6,3.31,2329.0,112939.0,30.5,77.1,5.0,26.9,93.9,36.9,83.9,13.0,06,001,Alameda
06001402400,2820.0,33.9,11.9,21.1,51.1,315.0,42.9,21.9,479500.0,3.7,41.1,81.7,0.0,2.2,883.0,36867.0,24.7,48.8,19.2,60.5,89.1,41.8,68.5,19.2,06,001,Alameda
06001404300,3324.0,45.3,14.0,62.7,4.3,368.0,51.3,77.6,1284200.0,7.1,36.9,17.8,0.0,2.33,1827.0,194500.0,30.9,46.6,2.3,21.4,90.1,79.3,80.6,13.3,06,001,Alameda
06001404800,2723.0,41.3,13.4,43.7,16.9,373.0,48.8,49.8,760000.0,4.9,40.9,49.4,3.2,2.01,1222.0,72833.0,34.1,59.0,8.9,22.6,87.4,62.4,66.9,23.5,06,001,Alameda
06001406202,4597.0,31.2,60.3,10.6,12.0,372.0,53.2,21.2,317600.0,3.8,32.3,89.5,3.3,3.43,1126.0,34351.0,30.7,45.2,39.3,19.6,84.7,21.7,29.0,48.4,06,001,Alameda
06001406400,2355.0,44.1,17.9,29.6,25.4,447.0,49.7,52.2,480000.0,4.8,50.8,59.6,3.3,2.62,1317.0,67102.0,34.0,59.4,18.1,30.7,83.9,35.0,66.5,22.7,06,001,Alameda
06001407000,6020.0,36.0,32.6,11.2,15.6,2151.0,46.8,47.0,381900.0,4.4,60.2,57.4,5.9,2.56,1168.0,52087.0,31.1,67.1,20.8,24.5,81.7,17.9,37.7,46.4,06,001,Alameda
06001407200,7064.0,34.5,68.3,6.9,8.0,1031.0,48.0,34.1,282400.0,3.9,62.8,78.6,0.6,3.55,1113.0,38660.0,29.8,46.8,33.0,28.9,84.1,13.4,21.7,55.4,06,001,Alameda
06001407400,4205.0,32.5,65.4,4.0,16.8,465.0,51.7,42.8,343800.0,4.3,53.0,68.4,2.3,3.6,1147.0,49722.0,28.6,57.7,21.7,18.4,77.3,8.5,27.0,43.2,06,001,Alameda
06001408300,5172.0,38.2,24.7,25.2,35.1,459.0,50.2,77.4,448300.0,5.3,34.6,34.2,0.0,3.18,1051.0,83917.0,38.4,58.5,12.7,35.8,91.8,33.7,70.4,17.4,06,001,Alameda
06001410100,2776.0,38.3,17.4,12.5,59.7,83.0,46.1,70.0,415500.0,4.9,17.6,41.7,2.7,2.62,1083.0,60089.0,33.7,68.4,17.9,19.6,82.6,24.1,82.1,9.0,06,001,Alameda
06001420600,3344.0,40.9,9.0,73.0,0.6,415.0,49.2,85.9,880800.0,5.7,74.9,19.9,12.4,2.34,1966.0,145556.0,29.2,45.0,1.9,16.0,93.9,81.8,84.4,11.5,06,001,Alameda
06001421100,2085.0,54.2,4.1,78.2,1.3,268.0,47.2,95.3,1063600.0,7.3,48.0,7.2,0.0,3.44,2893.0,178438.0,29.4,55.2,2.4,19.1,91.8,84.1,77.5,20.5,06,001,Alameda
06001421400,1709.0,48.0,4.6,75.3,3.6,189.0,47.7,91.2,1127400.0,7.3,85.8,15.0,16.9,2.35,1830.0,146774.0,30.5,57.7,4.0,27.2,86.0,84.7,83.2,16.3,06,001,Alameda
06001422100,2617.0,39.3,14.4,51.0,14.2,366.0,46.8,37.2,701800.0,4.2,29.7,51.5,4.7,1.87,1462.0,66481.0,28.3,41.6,6.6,50.2,89.3,63.4,69.0,15.6,06,001,Alameda
06001423700,4379.0,23.4,7.2,64.1,2.7,892.0,36.6,38.4,1143000.0,4.8,69.0,58.8,3.6,2.59,1380.0,91250.0,23.1,26.4,31.6,85.3,55.1,85.8,73.6,16.6,06,001,Alameda
06001423800,2910.0,52.4,9.3,76.9,1.2,258.0,48.2,73.6,1414200.0,6.6,75.5,22.3,0.0,1.64,2064.0,170417.0,30.9,41.2,4.2,23.5,89.8,83.6,81.0,13.7,06,001,Alameda
06001426200,4957.0,47.0,6.4,65.7,2.0,878.0,48.6,94.0,1529500.0,7.2,79.2,17.4,0.0,3.02,3023.0,172708.0,29.4,52.5,3.6,10.1,90.8,83.2,84.7,13.8,06,001,Alameda
06001428000,2751.0,37.8,15.4,36.5,10.4,838.0,47.8,19.4,538600.0,3.9,34.8,83.8,2.1,1.96,1390.0,68542.0,30.0,57.9,17.7,43.7,83.1,53.5,55.7,29.4,06,001,Alameda
06001430300,3705.0,46.8,11.8,54.8,7.6,802.0,43.1,96.1,680200.0,6.6,8.6,15.4,0.0,3.13,2196.0,113493.0,34.2,65.4,2.7,20.3,91.9,41.8,65.6,22.2,06,001,Alameda
06001431200,5818.0,42.9,16.2,50.0,14.4,927.0,51.4,41.3,464700.0,4.8,4.2,48.4,0.0,2.42,1645.0,86381.0,34.8,64.6,13.8,39.8,89.4,45.5,73.0,16.4,06,001,Alameda
06001432100,3792.0,44.6,19.4,41.9,12.7,721.0,48.2,79.7,587900.0,5.7,52.9,25.5,0.0,2.62,1558.0,109145.0,33.4,62.2,4.9,23.1,85.7,53.3,73.3,18.9,06,001,Alameda
06001432300,4727.0,36.0,39.2,20.6,8.1,1191.0,48.9,61.3,477800.0,4.9,20.1,37.9,0.0,2.49,1248.0,82571.0,37.1,66.9,9.4,29.7,90.7,35.5,47.7,34.1,06,001,Alameda
06001432600,7391.0,38.4,31.0,24.8,16.6,1556.0,45.0,30.2,352800.0,4.1,18.6,65.0,0.0,2.34,1296.0,56404.0,29.3,67.2,15.0,35.2,85.9,30.1,56.4,27.9,06,001,Alameda
06001400500,3944.0,32.7,10.3,53.4,24.1,220.0,42.1,39.4,721700.0,4.4,63.0,64.2,0.0,2.35,1606.0,92375.0,32.4,39.6,9.4,63.7,77.6,67.2,81.6,14.6,06,001,Alameda
06001401600,2098.0,32.1,12.9,25.3,45.1,179.0,52.3,31.8,382100.0,4.2,42.4,75.5,5.4,2.55,1279.0,45240.0,31.9,37.8,21.5,39.2,79.6,35.3,70.8,21.5,06,001,Alameda
06001402500,1770.0,26.5,12.9,8.0,64.1,179.0,41.6,9.9,490000.0,3.9,10.3,88.0,3.2,2.49,675.0,19931.0,38.1,46.4,42.7,21.1,92.2,15.0,80.1,15.5,06,001,Alameda
06001403900,3989.0,40.8,5.9,54.9,14.8,686.0,48.3,15.5,437100.0,3.7,27.5,64.9,0.0,1.68,1426.0,85571.0,37.5,48.4,10.9,54.5,77.1,67.6,65.6,21.8,06,001,Alameda
06001407600,6502.0,33.8,31.2,9.6,41.0,746.0,48.6,51.8,386800.0,5.0,39.4,48.6,3.3,2.57,1156.0,58619.0,27.2,71.4,19.7,29.6,86.8,23.6,63.0,20.2,06,001,Alameda
06001408400,3310.0,32.4,46.0,12.3,36.5,0.0,46.0,56.8,219900.0,4.6,39.8,62.6,3.0,3.36,1331.0,36133.0,33.7,37.5,28.7,29.9,86.5,17.9,55.0,24.6,06,001,Alameda
06001408900,3050.0,30.5,59.1,3.0,29.0,140.0,47.3,46.1,220300.0,4.2,26.0,69.6,7.8,2.99,1093.0,31318.0,26.9,59.6,36.4,14.2,81.8,8.4,42.2,31.7,06,001,Alameda
06001435602,5493.0,37.2,51.0,28.5,8.3,584.0,53.4,51.2,360800.0,4.3,15.2,66.4,4.4,3.19,1384.0,62500.0,31.1,73.8,23.8,25.8,94.5,18.5,47.2,32.2,06,001,Alameda
06001435601,5701.0,32.0,62.6,9.4,12.8,627.0,51.5,37.9,321500.0,4.1,11.5,71.9,0.0,3.48,1419.0,57800.0,28.9,74.4,21.8,16.9,90.9,17.7,33.5,39.2,06,001,Alameda
06001435104,5882.0,31.1,38.7,13.3,13.6,1405.0,48.1,19.2,524800.0,4.0,0.7,80.5,1.6,2.95,1665.0,57348.0,31.0,78.6,20.6,28.9,83.4,31.7,39.7,38.8,06,001,Alameda
06001433103,3805.0,33.3,32.5,11.0,29.0,873.0,44.1,15.1,349500.0,3.5,6.5,78.7,0.6,2.19,1258.0,49779.0,34.0,76.9,9.2,31.8,85.8,20.3,53.5,32.7,06,001,Alameda
06001432502,5109.0,39.3,31.6,13.3,12.0,1952.0,50.4,72.9,385700.0,4.6,0.4,44.3,0.0,3.48,1426.0,63295.0,27.0,70.9,6.1,23.4,88.7,23.4,39.9,44.8,06,001,Alameda
06001432501,4737.0,39.4,35.8,18.5,7.6,1679.0,49.8,80.3,397700.0,5.2,4.2,47.7,0.0,3.21,1524.0,54552.0,30.6,63.5,10.9,25.9,88.4,18.1,36.7,44.9,06,001,Alameda
06001407102,4106.0,33.3,46.0,14.6,15.9,658.0,50.6,69.9,439800.0,5.2,51.7,45.5,3.3,3.31,1274.0,52383.0,30.1,65.3,21.0,24.2,83.4,24.5,45.1,31.0,06,001,Alameda
06001407101,3444.0,35.0,48.0,10.8,13.3,831.0,58.3,49.4,372600.0,4.4,33.5,65.1,0.0,3.15,1089.0,52068.0,34.5,51.7,32.9,41.1,84.6,19.3,39.4,43.6,06,001,Alameda
06001406602,2815.0,34.9,27.5,10.4,16.5,1157.0,55.1,28.7,521000.0,3.9,42.4,70.9,4.4,2.55,1132.0,47182.0,34.2,57.6,20.9,29.3,87.5,26.4,43.3,37.3,06,001,Alameda
06001406601,5181.0,35.0,30.2,11.0,25.7,1144.0,54.6,52.4,361300.0,4.6,35.7,58.3,0.0,3.27,1368.0,48407.0,36.2,64.2,17.7,24.6,92.4,20.8,45.9,31.1,06,001,Alameda
06001405901,4583.0,30.1,41.5,3.9,15.3,1652.0,43.4,36.1,369100.0,4.2,45.9,65.3,0.0,4.01,1008.0,36214.0,30.4,39.9,34.9,24.9,92.5,5.4,26.9,45.6,06,001,Alameda
06001405402,3250.0,34.9,19.6,10.3,24.8,1117.0,50.0,18.2,428600.0,3.8,33.8,92.6,3.4,2.78,1146.0,41521.0,30.3,55.7,20.7,34.2,79.0,20.5,39.5,47.3,06,001,Alameda
06001405401,4014.0,34.9,23.5,18.9,19.0,1362.0,48.5,14.2,459500.0,3.4,34.8,87.7,0.0,2.18,1139.0,46790.0,32.4,40.7,21.0,51.3,85.7,23.7,41.5,45.1,06,001,Alameda
06001405302,2446.0,40.0,15.0,28.2,12.7,848.0,53.8,4.6,428300.0,2.8,30.6,94.7,3.7,1.6,1003.0,41111.0,31.5,45.8,18.9,62.5,85.6,40.4,51.3,45.0,06,001,Alameda
06001405301,3019.0,36.2,12.5,46.9,25.1,267.0,44.3,5.9,647700.0,3.3,40.3,90.8,0.0,1.9,1335.0,62500.0,34.1,42.7,11.9,57.2,83.4,60.1,75.9,18.2,06,001,Alameda
06001403502,2066.0,36.0,11.4,45.3,25.1,281.0,44.8,6.7,386500.0,3.3,23.6,80.4,0.0,1.76,1409.0,63678.0,33.0,37.1,13.8,77.1,74.7,60.5,67.8,23.5,06,001,Alameda
06001451403,2244.0,39.8,24.1,58.0,3.1,273.0,50.6,93.5,542400.0,5.9,1.7,22.5,0.0,2.87,2223.0,109028.0,28.5,82.7,5.4,30.1,86.8,31.1,74.9,20.5,06,001,Alameda
06001441523,4336.0,33.8,4.2,7.1,4.0,3428.0,49.7,24.7,620900.0,4.1,0.0,51.4,4.5,3.07,2197.0,134250.0,37.5,72.0,4.4,15.0,85.9,69.3,32.2,57.3,06,001,Alameda
06001440335,6979.0,35.0,9.2,18.0,3.9,4326.0,56.3,41.7,738300.0,4.7,1.4,43.5,6.8,2.1,1947.0,137265.0,35.7,62.0,1.4,26.8,92.3,52.2,33.6,54.7,06,001,Alameda
06001440334,4536.0,41.4,12.9,14.6,4.5,2660.0,49.0,95.2,604400.0,5.9,1.7,18.6,0.0,4.89,2189.0,113788.0,28.5,82.0,9.0,42.2,94.3,28.4,37.3,50.7,06,001,Alameda
06001437702,4804.0,27.3,78.1,3.7,2.6,598.0,51.4,11.2,347100.0,3.9,0.0,93.8,1.0,4.39,1410.0,57454.0,24.3,67.5,18.8,17.1,92.3,8.5,17.1,50.6,06,001,Alameda
06001404101,3033.0,40.0,6.0,65.2,5.4,400.0,46.7,30.2,657400.0,3.8,45.8,63.1,5.1,1.74,1621.0,95288.0,38.9,33.0,6.7,46.5,86.8,74.8,90.5,13.7,06,001,Alameda
06001990000,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,06,001,Alameda
06001451703,4493.0,38.8,16.3,63.3,0.6,692.0,49.4,94.0,693800.0,7.0,1.4,18.8,0.0,3.97,2230.0,119815.0,34.3,74.0,4.1,13.6,93.6,43.0,82.0,14.4,06,001,Alameda
06001436900,6838.0,32.9,64.0,13.8,4.9,848.0,50.2,60.8,444400.0,4.9,2.5,56.7,1.1,3.64,1424.0,63571.0,35.7,72.0,7.5,24.5,90.8,16.6,31.7,39.4,06,001,Alameda
06001437000,3508.0,42.4,38.1,19.6,6.0,744.0,51.7,68.6,440800.0,5.6,2.8,17.7,0.0,2.84,1545.0,77586.0,33.8,73.8,8.7,29.8,93.7,27.8,49.5,34.3,06,001,Alameda
06001438300,3997.0,36.4,34.9,5.4,8.7,1569.0,47.1,96.3,401300.0,5.3,2.9,32.4,0.0,5.14,2142.0,74306.0,29.7,64.2,9.6,34.3,94.7,21.2,24.3,51.6,06,001,Alameda
06001440304,5140.0,36.1,12.1,9.5,6.8,3271.0,50.8,50.9,582000.0,5.4,1.1,30.4,9.8,4.16,1804.0,85417.0,33.0,76.7,5.9,34.0,93.7,32.0,36.5,45.4,06,001,Alameda
06001441402,5438.0,36.4,4.3,18.9,2.5,3654.0,51.9,70.6,801600.0,5.8,1.4,27.7,0.0,3.3,2405.0,134692.0,38.8,75.4,1.1,24.4,90.6,59.3,41.7,46.7,06,001,Alameda
06001441522,5147.0,38.4,18.0,10.6,5.4,3133.0,47.1,80.0,700900.0,5.5,0.8,22.5,0.0,3.48,2191.0,100938.0,36.3,72.1,10.3,32.3,92.9,47.3,30.3,52.5,06,001,Alameda
06001441800,7674.0,36.5,13.0,35.2,1.2,3697.0,51.8,50.3,767100.0,5.0,0.5,43.7,4.6,3.19,1901.0,112264.0,33.2,69.0,6.8,28.8,91.2,49.9,48.2,40.7,06,001,Alameda
06001441921,3949.0,34.9,28.1,16.7,6.9,1605.0,44.9,44.8,613500.0,4.6,1.6,62.7,6.0,2.91,2320.0,125563.0,31.0,64.1,1.2,35.3,87.8,44.2,39.8,36.8,06,001,Alameda
06001442000,3286.0,47.6,1.5,17.9,0.2,2397.0,48.7,96.8,1375900.0,7.1,2.2,7.7,0.0,3.54,2821.0,164107.0,34.3,74.3,1.6,28.0,94.5,75.1,39.5,50.0,06,001,Alameda
06001442601,4061.0,43.6,22.7,32.0,1.1,1623.0,51.1,76.8,834000.0,5.5,0.5,28.9,0.0,3.53,1986.0,136750.0,33.5,71.2,3.8,20.4,96.2,47.1,55.1,37.2,06,001,Alameda
06001442301,4948.0,38.7,17.9,21.3,3.6,2571.0,52.4,46.5,712000.0,4.6,1.8,47.0,0.0,2.79,1793.0,97292.0,29.4,70.2,6.6,26.2,91.2,39.4,31.5,50.5,06,001,Alameda
06001441926,4456.0,30.8,30.9,9.5,3.9,2278.0,51.6,16.9,602100.0,3.6,2.9,78.7,0.0,3.06,1731.0,88704.0,32.5,67.8,6.2,22.6,83.7,46.3,29.9,53.9,06,001,Alameda
06001440336,4949.0,35.8,22.4,18.2,9.8,2270.0,53.2,58.8,594800.0,4.6,0.3,46.7,0.0,3.1,2051.0,94625.0,34.2,72.1,9.3,31.6,89.1,31.1,43.8,40.8,06,001,Alameda
06001438204,5467.0,43.2,28.2,16.8,9.1,1953.0,49.1,51.5,289600.0,5.3,2.4,22.4,11.0,3.24,1855.0,75761.0,32.3,80.4,2.5,33.6,95.9,26.4,36.0,42.6,06,001,Alameda
06001442100,5201.0,43.9,1.7,15.9,0.7,4091.0,48.9,77.4,1070600.0,6.2,1.5,10.8,0.0,3.26,2337.0,175417.0,37.0,73.6,2.2,19.0,92.8,76.1,30.2,55.4,06,001,Alameda
06001442200,7113.0,45.0,5.3,20.0,1.6,4908.0,46.4,93.5,1117600.0,6.4,0.0,11.2,3.9,3.26,2694.0,157041.0,36.8,76.7,1.7,18.8,94.2,63.3,34.6,45.7,06,001,Alameda
06001440331,3373.0,35.3,20.3,15.5,3.7,1770.0,49.4,49.8,575200.0,5.0,7.4,50.9,1.0,3.64,1806.0,82031.0,30.8,67.5,7.8,19.8,92.2,27.2,33.7,43.8,06,001,Alameda
06001441302,5881.0,38.6,14.7,26.1,2.4,2982.0,49.2,81.9,769800.0,5.8,2.3,33.0,3.5,3.28,2016.0,115673.0,33.2,78.1,11.3,23.8,92.4,55.0,40.8,43.1,06,001,Alameda
06001443301,4163.0,40.2,8.4,25.4,3.9,2468.0,44.3,100.0,963700.0,6.4,1.8,13.3,0.0,4.81,2640.0,146875.0,29.2,76.7,2.6,20.5,93.5,61.4,46.4,43.3,06,001,Alameda
06001450742,4931.0,44.5,12.3,59.2,0.5,1209.0,50.5,61.8,784500.0,6.2,1.4,18.4,2.9,2.79,2042.0,140938.0,37.2,71.3,2.6,25.3,92.4,62.6,70.0,29.3,06,001,Alameda
06001451601,5309.0,45.4,7.3,75.3,0.9,673.0,44.8,74.5,859400.0,6.6,11.6,23.0,1.9,2.12,1592.0,130595.0,34.7,78.9,3.9,16.9,88.2,56.2,84.6,12.9,06,001,Alameda
06001451701,3156.0,36.2,19.0,71.1,0.2,136.0,51.1,97.5,601800.0,6.1,2.5,19.3,0.0,3.2,2232.0,112240.0,36.4,78.3,3.2,15.7,90.9,40.4,90.0,10.1,06,001,Alameda
06001400600,1635.0,36.2,8.6,44.6,24.6,158.0,46.9,48.2,615000.0,5.2,71.9,51.7,0.0,1.99,1357.0,86458.0,34.5,37.0,10.9,54.2,76.0,65.5,81.2,14.3,06,001,Alameda
06001401200,2601.0,38.1,18.7,51.2,16.5,227.0,46.8,41.9,703300.0,4.4,68.1,62.1,3.4,1.89,1416.0,86824.0,30.9,43.7,8.4,43.6,82.5,66.1,81.5,13.2,06,001,Alameda
06001403100,1830.0,39.9,12.8,23.0,18.3,767.0,64.9,5.1,460900.0,3.3,25.8,68.4,1.4,1.92,953.0,72813.0,32.7,35.8,35.8,50.5,73.0,40.8,53.9,35.6,06,001,Alameda
06001403800,3299.0,38.4,7.8,66.2,6.0,472.0,46.0,25.7,847000.0,3.9,62.6,69.8,0.6,1.62,1613.0,84815.0,33.1,45.1,7.3,64.4,84.0,75.3,78.6,14.2,06,001,Alameda
06001404000,3033.0,35.4,16.6,57.7,6.1,331.0,48.2,11.1,547500.0,3.3,19.8,73.3,0.0,1.77,1456.0,79398.0,32.0,45.0,8.7,75.6,83.8,66.1,68.3,24.2,06,001,Alameda
06001404501,1857.0,44.5,6.8,66.7,4.3,256.0,48.6,92.8,1102600.0,7.4,20.1,11.7,0.0,2.75,2050.0,185313.0,29.7,50.2,4.5,17.1,89.4,85.2,83.3,16.6,06,001,Alameda
06001405100,4334.0,44.8,3.1,62.6,16.7,434.0,49.6,97.5,1160800.0,7.6,87.8,6.7,0.0,2.36,2092.0,191705.0,29.7,52.9,2.0,9.9,88.9,83.3,82.5,11.4,06,001,Alameda
06001405700,3760.0,35.4,18.0,12.8,32.7,1179.0,51.3,31.2,455700.0,4.1,42.5,77.1,4.0,2.54,1124.0,50344.0,30.2,59.0,24.1,45.4,87.7,21.9,50.3,34.1,06,001,Alameda
06001405800,4472.0,34.4,18.5,13.1,23.3,1918.0,48.3,51.0,370000.0,4.6,49.9,64.9,4.0,3.25,1201.0,38794.0,27.7,58.1,35.0,31.3,89.0,19.6,39.5,46.9,06,001,Alameda
06001406900,3941.0,38.0,17.2,34.8,13.9,882.0,46.3,57.7,634800.0,5.2,39.0,49.0,0.0,2.48,1482.0,75721.0,37.5,56.0,9.6,27.3,83.7,44.9,65.9,21.4,06,001,Alameda
06001436602,5084.0,31.1,43.6,9.2,19.6,1070.0,49.0,18.9,431200.0,3.5,2.4,81.8,0.0,2.91,1326.0,48333.0,34.3,60.8,15.5,25.5,92.8,16.3,35.4,45.4,06,001,Alameda
06001433300,7841.0,41.7,24.7,23.4,6.1,3409.0,52.8,88.7,460900.0,5.6,3.9,21.8,0.0,3.64,1697.0,78704.0,30.7,75.9,12.5,22.2,93.8,23.4,36.4,43.0,06,001,Alameda
06001435300,4628.0,37.6,28.2,27.0,23.6,652.0,47.6,46.8,464700.0,4.5,11.7,61.1,5.9,2.61,1434.0,71004.0,34.7,65.5,10.8,43.1,88.9,32.2,62.0,27.2,06,001,Alameda
06001436300,8391.0,34.4,46.5,13.9,11.3,2109.0,48.9,44.3,484600.0,4.6,5.5,61.0,5.3,3.16,1560.0,67361.0,30.9,74.2,14.2,27.9,89.7,25.7,43.5,34.5,06,001,Alameda
06001437300,3229.0,37.5,34.6,14.4,11.2,914.0,48.5,64.2,463200.0,5.0,1.7,45.4,0.0,3.32,1399.0,73625.0,26.6,77.0,8.0,29.3,88.8,24.3,44.6,39.1,06,001,Alameda
06001437500,4572.0,30.9,66.8,11.8,4.4,694.0,51.0,33.3,484700.0,4.2,6.2,78.2,1.8,4.04,1477.0,57401.0,25.6,70.6,23.6,19.0,91.5,12.6,30.1,37.5,06,001,Alameda
06001437800,4704.0,39.2,32.9,16.6,10.2,1529.0,49.1,74.0,443600.0,5.5,0.6,29.4,0.0,2.85,1846.0,90505.0,31.3,76.1,5.1,36.8,95.0,25.2,42.5,38.8,06,001,Alameda
06001438100,7491.0,37.0,36.3,17.1,9.6,2346.0,49.5,86.3,495100.0,5.3,2.0,29.1,6.5,4.01,2071.0,100833.0,38.0,71.0,4.1,22.5,94.1,22.0,43.7,35.8,06,001,Alameda
06001400700,4837.0,35.2,17.7,37.5,34.7,200.0,50.9,42.3,648900.0,4.7,51.9,61.2,4.6,2.48,1281.0,55066.0,35.8,38.2,16.0,42.7,84.4,42.1,74.6,14.5,06,001,Alameda
06001402700,1826.0,32.3,18.0,25.9,40.4,207.0,50.1,24.9,538500.0,3.9,37.2,77.2,2.0,2.58,1203.0,59688.0,32.0,43.8,28.3,55.6,69.3,43.6,71.5,16.5,06,001,Alameda
06001402900,1417.0,37.1,15.3,23.4,15.4,532.0,50.7,1.8,,2.3,46.4,99.4,2.2,1.49,906.0,26786.0,30.1,29.5,29.6,82.2,79.4,43.2,51.5,43.3,06,001,Alameda
06001403400,4401.0,39.5,7.5,41.2,19.3,1177.0,51.2,1.6,454500.0,2.9,33.7,90.7,2.5,1.59,1205.0,59730.0,31.3,29.0,11.8,61.6,76.6,60.1,68.8,26.7,06,001,Alameda
06001404600,4544.0,50.4,2.7,71.1,5.3,597.0,47.9,96.6,881700.0,7.0,13.2,6.9,0.0,2.84,3217.0,158867.0,35.5,61.7,2.7,20.5,86.6,73.2,88.7,13.0,06,001,Alameda
06001406201,4399.0,29.9,44.1,7.1,16.1,998.0,49.0,26.7,348700.0,3.5,33.9,81.4,3.4,3.06,999.0,41563.0,31.8,44.9,28.5,30.4,78.2,17.8,34.0,41.9,06,001,Alameda
06001406800,3613.0,40.8,15.7,33.5,8.9,1183.0,43.2,78.5,678800.0,5.4,37.9,35.2,2.6,2.81,1482.0,91050.0,36.9,58.3,8.9,36.4,87.4,48.5,60.5,27.7,06,001,Alameda
06001407800,2742.0,25.6,14.4,31.0,25.2,592.0,34.5,77.4,492400.0,5.2,56.7,29.5,0.0,2.18,1130.0,89583.0,27.5,53.5,4.7,76.6,76.5,47.3,70.9,17.1,06,001,Alameda
06001408000,2762.0,44.8,10.6,50.4,14.4,532.0,46.8,87.8,816300.0,6.3,4.3,13.4,24.0,2.77,3094.0,151667.0,31.8,59.1,2.3,62.6,85.2,65.0,74.9,16.9,06,001,Alameda
06001408200,4489.0,37.3,13.5,19.4,50.5,217.0,48.1,55.9,453700.0,4.8,28.3,56.7,4.0,2.39,1243.0,58207.0,33.3,67.1,18.7,27.6,89.7,36.5,80.2,13.3,06,001,Alameda
06001409900,3464.0,50.3,11.4,25.3,47.4,303.0,48.4,83.9,668500.0,6.6,6.1,11.2,0.0,2.68,2382.0,105833.0,33.4,68.8,8.6,26.6,88.7,54.9,83.1,12.9,06,001,Alameda
